Poisson (λ = 1),"Uniforme {0, 1, 2}","Binomiale (n=2, p=1/2)","Binomiale (n=10, p=1/10)","Binomiale (n=50, p=1/50)","Bêta-Binomiale (n=2, α=3, β=3)","Bêta-Binomiale (n=5, α=5, β=20)","Bêta-Binomiale (n=3, α=5, β=10)","Bêta-Binomiale (n=10, α=5, β=45)","Négative Binomiale (n=1, p=0.5)","Négative Binomiale (n=10, p=10/11)","Hyper-Géométrique (N=10, n=2, p=0.5)","Hyper-Géométrique (N=100, n=10, p=0.1)"
0.05788862890783672,0.0793938783210441,0.08805798588676136,0.06329002188744323,0.04362928646064615,0.08710955045804693,0.04549498934479121,0.06115835229282829,0.05439392830896167,0.033982441639482386,0.0517706864436438,0.09871059405197537,0.06308382445455038
0.04988911915445227,0.08322330757366744,0.09189127560575161,0.05808722503199602,0.048266772008615164,0.08090306651853392,0.04816883602390527,0.058366849593320766,0.046251767982092545,0.03129279983629481,0.05967858462552467,0.09656919292887173,0.06984383058043912
0.04668804582229808,0.08543163215435101,0.0917332258462856,0.061036772578666174,0.04130948403806986,0.08104294686522232,0.05334400889646916,0.06082274636621345,0.04659725874648474,0.03984525479828502,0.055373540516444525,0.09032956223516889,0.06549328946142692
0.053018878319336965,0.08103932497708927,0.08586316242513337,0.05488696804233653,0.05252988161987496,0.0761968467914492,0.05136464112011357,0.056964527252342204,0.04880945537285897,0.026799736940929075,0.044447103766231455,0.0875394688488243,0.06891744052675808
0.0551397711425642,0.07012571303602927,0.0900461866447228,0.05606762639304791,0.05408411437629937,0.07486703100769163,0.04201373753725871,0.056094538688654494,0.04885294606138779,0.03263926819401705,0.0472390329601316,0.09109452145308503,0.06982550186131932
0.04391085997435163,0.07115064753101058,0.09175161573271642,0.051239076070267675,0.05218539518508358,0.07401894688790253,0.03877493990598775,0.05534375090345793,0.05241194791935494,0.030104925882443095,0.0429422856637095,0.08843328373515723,0.05985220848571039
0.038449647827929756,0.06462276274212145,0.08632409376316942,0.050488070502186844,0.047202501545971505,0.0676709678417454,0.039644766772724285,0.05940332365170803,0.052367765856407636,0.040631892182677154,0.0413414140922303,0.08209862736340687,0.06061484015203117
0.03787276516903459,0.07237946698421824,0.0766272535217806,0.047307822278231715,0.03662439919217384,0.07150146129873305,0.03940499970606316,0.046300027628744876,0.04419594940660501,0.035562966374139415,0.03879297142219079,0.07397793159793842,0.05222544233386339
0.03746388168451857,0.06140347663269362,0.07175277107256443,0.05686324900342976,0.04040692207130275,0.0687426489358779,0.039793844298153226,0.04629807223446433,0.043758090487699984,0.02028309136868972,0.05237649925770865,0.07770177859051386,0.05327778004190645
0.0425144560424017,0.055539120370072,0.07494782610232076,0.0584608432103719,0.04471253338683229,0.062368012696384145,0.041744365372901826,0.05060192791598969,0.051532967333703085,0.03299378190691975,0.043453474544125154,0.07466677513835836,0.04620997372950335
0.046620924701204325,0.06189459368982454,0.08615789257867146,0.046638542987808854,0.04220673023099181,0.07352133747479214,0.03902508353599543,0.05020207305837651,0.052014305993932204,0.03830827023434457,0.03827820909290319,0.07543535793762185,0.046287506861004156
0.05066134152664575,0.07352488878530562,0.07757480549053658,0.040640510462339685,0.04194940011908738,0.06086369081088619,0.03559314090903651,0.05046397117630097,0.04771280806462397,0.03624456875820492,0.04670177832857171,0.07148579686003534,0.05087112601144472
0.04116365938348582,0.06591664490666926,0.06348387258372812,0.0560289338622295,0.045562131800534755,0.059593821481151193,0.04319290834103919,0.04903310556315402,0.05219650126786676,0.023599494215891324,0.04401809838415871,0.07198992461049236,0.044814446748938676
0.03636230545972041,0.05342484569018545,0.06787974496149513,0.04755598858356981,0.04449894988947384,0.0573197553987039,0.042977640375309795,0.048098540068670204,0.049127373777414066,0.035377165768053,0.04714008932922609,0.0650238112855408,0.04555823417345989
0.03651124964040746,0.05138374688874471,0.07259787979385444,0.04308191896318308,0.03278079118103909,0.06069392626954115,0.044352283628375365,0.0331661817417867,0.03306854042532115,0.023856463868685007,0.048040091905240556,0.0646673965376478,0.047384978699392004
0.035130233768450383,0.055112016354960665,0.06746868701357203,0.03716050240028289,0.025634118863146916,0.05507544706372508,0.044573868878431344,0.03583965666868512,0.03481685330260159,0.021175050840052445,0.04294164732415168,0.06631891646761551,0.046001126848213114
0.040743495525345896,0.050867780017980854,0.06298708588051699,0.04002879626263131,0.03216825872527057,0.048869590758325504,0.03772336103387691,0.044332238423523435,0.03569292576135033,0.030577797748878394,0.051063753591947425,0.06922048049792147,0.04621205448689261
0.03260791355314776,0.06141299971908021,0.06617331725174934,0.04981248505430988,0.03409692687386934,0.05469580399489382,0.04105748174389573,0.04843899672173524,0.03802076047987274,0.050676757765190955,0.0477405196579333,0.0712180619012149,0.054547762088624385
0.03816136208568596,0.051889499726766014,0.06500618190925503,0.047470997102355306,0.032535572604101004,0.06140480741616329,0.04784283225213898,0.031732847776781946,0.027401195480926677,0.051070919550973315,0.04918860667480662,0.07465737020143855,0.038010866306714346
0.04322754976932013,0.041701389806171316,0.054413985886109496,0.05108741304336928,0.03545855180265772,0.050223225642637995,0.05598514994530551,0.035938853125434767,0.02973939108158749,0.048979517366182834,0.05480510861209087,0.06480787680567247,0.032504845218885525
0.03154162854111685,0.047122925723905876,0.06729243948751831,0.0487063052527211,0.02854738659972139,0.05426837666179412,0.0493709525649893,0.02831349607202578,0.029237739679892433,0.04659845592162523,0.056371313857598526,0.06755192076694869,0.04547614746412601
0.029358561964177472,0.052942181265700994,0.0627437061523009,0.050973484584923776,0.02475274825252391,0.04440907708987511,0.05920865026967467,0.03249400989135384,0.03701059521520149,0.03977738616201931,0.053251958374945896,0.054295913140661886,0.04724419163918393
0.03923174768526738,0.048297284724159964,0.060565159605818514,0.054554581725387116,0.033287469709710346,0.039799798760064266,0.05337968029280163,0.0392007896098413,0.035630896708724186,0.02903034462179975,0.041625120353205036,0.07171372166403123,0.036177339192332014
0.03934020477746115,0.040763772625887984,0.057772456147580975,0.03718948745018774,0.03223338150583101,0.04454908223190737,0.0597011467485892,0.03733335948009662,0.032991630861843264,0.036770415278469415,0.053010609126090846,0.07350755939291764,0.03699802186831114
0.042796145189786375,0.04699507893530769,0.06253988942281602,0.031954765647325606,0.02881922944077231,0.04672247648831883,0.051642609644991705,0.040976562558627486,0.029857123031644978,0.02831424815386613,0.058816113490719524,0.06618655717420724,0.038915737316427126
0.03291910222784672,0.06204075608678336,0.06331480144174412,0.03720228242001816,0.02933439173150125,0.04408732196635833,0.048584222002906796,0.04032000362804815,0.026845826852677487,0.02397223610914241,0.06232094143250899,0.06584679453884193,0.03290021264477187
0.03151285264995929,0.054918000460501604,0.06006673252065139,0.033217432506997935,0.027701637316140088,0.057918985730909464,0.048254683329137675,0.0454726663730472,0.03684270956821395,0.040928699707356464,0.05305554695918402,0.05937473585183439,0.035329726855313034
0.035679232092513696,0.04774465438698142,0.061673929998676436,0.041972362625529,0.03349209467537414,0.05401320289966696,0.04347399104016954,0.044684115756555454,0.03430376553069986,0.038305074586588383,0.04513818724269497,0.05884065295286107,0.03311712261067481
0.03700507077550333,0.044917084083691466,0.06488509639138035,0.03848184122975906,0.029431276640690007,0.05363899783772882,0.03554052432609103,0.04585119355404721,0.033258869807994584,0.03160445888949914,0.04782595391943223,0.055741503214242975,0.03637971909338611
0.0433260123961845,0.04633512269035091,0.06429388193032595,0.03842926519937895,0.04825549059436762,0.055432937769643933,0.033576121853479086,0.04372701254730721,0.043986933643204384,0.02605859213873285,0.029966945603626227,0.05681708487166603,0.0307987139405852
0.028547223475380218,0.05209904565172571,0.057054177170612064,0.037107088218069184,0.04614039192011149,0.05740092019946752,0.023618953274658863,0.04041045798018847,0.03630075095261387,0.0338930912609528,0.02345110057920008,0.05777794687545079,0.03145206630534819
0.03217390156871047,0.045000626343911,0.052704477836128416,0.03787250809728544,0.03151702510396788,0.04400783701860406,0.02652911697441951,0.051429715452513625,0.049479464588119415,0.037965588073180734,0.028932550064611595,0.0478333409262445,0.02715279504828738
0.05031898904132351,0.05104071567196197,0.049990222926949865,0.03881665641499653,0.03686250004978994,0.045240835113568634,0.03460757805198665,0.0488595491704661,0.05043878737328539,0.03885748058738048,0.028444830421635696,0.05062997270941809,0.032852935578035314
0.04568090918032905,0.04738756265388405,0.05335711564596998,0.040449161699247976,0.03954713322076439,0.05285583388662632,0.025454511945474323,0.04633089408356328,0.036044742134486024,0.037026660926183785,0.030826686523335756,0.04995282043371192,0.02818187902397118
0.041925028999452746,0.03842473735506851,0.05692732792860236,0.04358343794971681,0.044654544131049606,0.051584487338797114,0.03547104061285988,0.049534050171506194,0.04068446753890825,0.03880828170775624,0.02875439530330326,0.05422338671579356,0.02658792989748214
0.03635400036019762,0.03561479597243505,0.05852760152534417,0.037842620005939284,0.05198316429352573,0.05633379990940229,0.04198528646172117,0.04706898687306993,0.028838031593166558,0.04793286188739243,0.03207452765147428,0.05104271079390438,0.021275085779741243
0.057072256995516935,0.044235263720639524,0.06039060343803426,0.041525354859764545,0.04314945486368702,0.04623923514597532,0.04539547860892279,0.0434600115994076,0.03492232979433052,0.06840503172118506,0.028567072580022834,0.05685533982570237,0.02436156782928777
0.05080892326981368,0.04166596686771108,0.05658101867350311,0.03784520900494642,0.044562623772448406,0.04744657576994295,0.03839980848581176,0.05856832437543008,0.03556936831844304,0.040372172946635754,0.03672744088159818,0.050724878368891016,0.03884264512034957
0.046001801047293206,0.04076889537809658,0.05386601178362033,0.04482457792541389,0.04177222956055739,0.04511739997474869,0.036294914044462334,0.05269513936015302,0.033003383048930274,0.04663814068179917,0.038639425821035134,0.05630701853542716,0.049906091284818876
0.04049849276919588,0.03784512703600684,0.04237801310156203,0.047774356491552525,0.0442868686739781,0.04493814047300708,0.026553267509607403,0.05356190608796785,0.02196251066819141,0.049258539591129524,0.04280456617168138,0.0417475292198486,0.045174997238460884
0.04178686944932084,0.045360815476671035,0.038781403596269,0.052204029548148734,0.023822113557284308,0.044542386331747064,0.02543320420223543,0.05246338161001424,0.0274786281969758,0.04884443740253952,0.04045839748440838,0.043715885728617954,0.0483660904939103
0.04566215761576585,0.04307446370871104,0.04483078096740625,0.051878220376642636,0.028281475247311838,0.037042801559079595,0.030945830952052666,0.06476744214995644,0.031601598405507164,0.049453711431111325,0.035248149017434005,0.036962572512653474,0.05231602560961457
0.040157492438368136,0.03752248119955448,0.043945922595181694,0.04397625009457917,0.03355152313486217,0.039592464187289594,0.03587552581012188,0.06403722924699107,0.03998361101568157,0.04762126461274352,0.03314529679586409,0.036062993539063504,0.056660648817373566
0.031955025697333946,0.03757112379430083,0.04022468437524539,0.044081290997228795,0.032196940170781396,0.03720602329965467,0.04182006202212485,0.07092625751543907,0.02704274963124742,0.051003390281600613,0.04055194153150006,0.04189130250444598,0.06069855558917503
0.03173924665049099,0.04009854948079705,0.043633264742121675,0.05035191240012088,0.044597296462732555,0.04695660112367492,0.045441431799360554,0.07868951230098317,0.02983474056988289,0.0551996824628565,0.04246901669965822,0.040130600508493555,0.04858813750986285
0.030926871505999376,0.04973836646915564,0.03595609999477392,0.0471376109690228,0.03672898168589623,0.03882800290553168,0.03963333171042843,0.07024702690370466,0.02940473532737875,0.055805423045633074,0.04131263003788649,0.03782454128181737,0.04020913202729065
0.038490515284142435,0.04127039042878755,0.03136085410905756,0.03799889525837152,0.026542110841415875,0.03567748031148804,0.04478232198654669,0.059923603287324295,0.025345443696068143,0.052288298346751264,0.041270825376757816,0.04175209574665937,0.037521275900686435
0.031428155841317196,0.044090512945624716,0.030640092016036558,0.04291625471993443,0.025261133722521395,0.04021930671409235,0.04765463917066087,0.06235206053390477,0.021194033935456436,0.04470095210295166,0.0290237900841811,0.03437067432292873,0.02817384035119236
0.032812465962354875,0.03977527377452539,0.034733109334463316,0.04401194248706253,0.03348777058471088,0.04587563732207657,0.0484806385282848,0.05357683006790209,0.034115079185676356,0.041294652845446755,0.032440709853661875,0.035989172599646305,0.03390449833733849
0.03837296857862846,0.03157595764292476,0.032173222636096586,0.056463873343688964,0.027325714792144122,0.04870862704988552,0.044811201800909306,0.04774644921424481,0.01983796465349502,0.049033467373734374,0.037920339395593666,0.039496533996643324,0.037948726073111894
0.04158280053054936,0.029951455338598887,0.03770603186929494,0.04953712421074752,0.024474357321008666,0.050396917827637444,0.06032765120073716,0.04259283239429999,0.03278063883275542,0.05536622987667583,0.02934432044046864,0.04763235787717189,0.03561783475744512
0.03878225148005349,0.04111689464593393,0.038465298046178154,0.05220342609909134,0.03518691504635585,0.04350504715361944,0.06129909732982225,0.04899547929289749,0.027503522189147478,0.04425716532466517,0.03843692849849417,0.03960035299277735,0.03723866285971439
0.03539991446385904,0.042452960419499974,0.04599942704135865,0.05696366323466995,0.03213748117189652,0.05964337336742717,0.04626927271302318,0.04090829468247803,0.027703911438518802,0.04213533692943283,0.03508197758651588,0.037169686018943916,0.02770113358965076
0.03415864244569278,0.041204887380103195,0.03927866453212317,0.06008292892814848,0.04190385462313628,0.05358469687581552,0.05244393247202103,0.04955340751634674,0.03528223807467984,0.05986166697210715,0.03403403745509123,0.03030195159804708,0.02591243366406301
0.02785207047171384,0.03691995030408046,0.03715942046567472,0.055319326805897656,0.05142070548266439,0.04590781549266909,0.06968614503703846,0.04068678022016485,0.034372929084059756,0.04529079934073388,0.03601221248851495,0.03365764500854693,0.03783881808927586
0.041083496899747274,0.043915128964892414,0.03926968035921016,0.04753536405136982,0.046291279836745525,0.04268125290042299,0.07356843406996778,0.04146342300588057,0.04581317446464933,0.048363385734013664,0.02712914938874242,0.034970025754218176,0.030971605045298334
0.03783652367915735,0.0414449642125268,0.04559403809134702,0.04675462749039502,0.046662877087254195,0.04278506679262917,0.04513276321907921,0.04210724629697629,0.05204794247550526,0.04766124433416663,0.041269340120882125,0.03268928085324717,0.04295919482522023
0.04767913804212254,0.05194345536996303,0.04374194151484195,0.03941572567950474,0.04362727728967508,0.0353956583279082,0.04941376437763163,0.03760285927475643,0.036057169778056286,0.07296411685581572,0.026141048064325156,0.03815862214084545,0.026974715435125092
0.05245213133862969,0.04201975387478374,0.04645817759223725,0.037774232034332667,0.04955025524450907,0.03304761852320731,0.040025448645888695,0.029531602126580125,0.036110495521142816,0.0643058598818404,0.044308328680125464,0.026460462253013056,0.03994502629220939
0.04868812145295337,0.04567405435372951,0.05063183927952873,0.0342519625402663,0.06306077696591833,0.03310197118037467,0.03917895430284268,0.030898792285951243,0.03401747533351729,0.07739265890001756,0.04319463299417067,0.029965208611540665,0.03659307728948208
0.04608502119644328,0.03534015349073372,0.04367857559136212,0.037951262640837174,0.04986952377610976,0.04231255337213524,0.03234142344963142,0.03578416623477852,0.04555084194027048,0.07236145828485963,0.03567974918013023,0.03405952152106817,0.0382108366996524
0.04876626195961917,0.030757724172439577,0.042330267278182815,0.03689289786691921,0.05486401294629184,0.051260449782565304,0.03547391614957068,0.03402727184275317,0.04531188603919605,0.07985969185586383,0.0402188134686115,0.033013770883918436,0.03848935621683569
0.05026989286038322,0.038180538083514515,0.04167450996923876,0.03631216383631955,0.05562148405098016,0.04308916976579841,0.027414128564765862,0.028984782681260146,0.04748216957346396,0.07595480836741364,0.04451125917821419,0.04281955787955674,0.02990747749058409
0.053566972108517574,0.030119320515155923,0.040542250877827424,0.02457036894809378,0.05051221418129909,0.03208734888275955,0.03408029040855093,0.02538617059647021,0.04610713746229034,0.08277942921182685,0.03763464134135286,0.05011012784592942,0.03010685866924659
0.05583482757178798,0.04024585996428165,0.04252845878162029,0.028309179105344476,0.05615617597957817,0.03313171943163666,0.03387422471399992,0.03037748454275188,0.04950485266080468,0.0747084166437545,0.035809838378565995,0.04144062234659093,0.029520551342993383
0.04287572972991596,0.03071889819892988,0.04153338514912577,0.027555282754946196,0.04580738170360521,0.03081984543506422,0.036690721364420864,0.02988760999556639,0.03727679222921897,0.07866402367400877,0.03437844290970621,0.04693580085725099,0.02529080500757286
0.03330732374411799,0.03816291696166296,0.039539845729224636,0.037601227545017324,0.041554378529163605,0.026178754741225822,0.047575823360241874,0.02857854756379452,0.035259085799199896,0.07385818554848256,0.036754349851777945,0.04063404723851598,0.036879835571303476
0.03216543631060764,0.03864116480993418,0.03283327843079497,0.03338151789824817,0.045800386991100395,0.030878354399541452,0.04339298896575866,0.026164004417427805,0.030120278354272084,0.10892264040762936,0.03682481701833029,0.03776421330628649,0.03129320571422617
0.024996739129220957,0.030478349358193935,0.034923186480429746,0.031095544730721014,0.04451435793637862,0.03540106859386566,0.033463413644085005,0.02641030931440702,0.04417384344556313,0.09041277276888804,0.025849535407813845,0.0432062440489802,0.044364863144179936
0.029581240165016842,0.036591286138873746,0.03169528327462194,0.03383373955309288,0.059833892698862245,0.0477754023496058,0.037406708515177245,0.02683691462444937,0.04371253905165173,0.08254305331127881,0.04021692528015841,0.040239295678672266,0.03676284183217685
0.023342035670129047,0.03726675491099246,0.03607273328568589,0.03044549098443372,0.04177121478075055,0.04476059842281256,0.03886844318971905,0.03073565432726283,0.041628624643939516,0.09188794789834964,0.034364801425834784,0.05184077800961878,0.03287221319135253
0.02850002946085356,0.036381725491406586,0.04951975015732704,0.030591012455687877,0.06688169042763911,0.049084445855775954,0.046307711710736776,0.025587852777382736,0.042277014860302775,0.06933869970093393,0.04384648800441182,0.041345646689882554,0.036667849253056994
0.04381630777982237,0.03297546459301803,0.04645573349432511,0.025819782010290497,0.06176351380185935,0.05146793335034406,0.04319481362577271,0.03645134595783739,0.046899196876887594,0.07125073390392672,0.03786496866142433,0.04747495744408048,0.040121549393262235
0.05245697853427217,0.043103661674365634,0.04641670661035245,0.024947734476787917,0.06577139974829821,0.04136457854058767,0.04424776336661951,0.03933130246254346,0.046626603269692146,0.06966361646200753,0.046847654902578695,0.041971596402422595,0.051236603121911806
0.044532928503369484,0.04957763092647216,0.056123661644767314,0.03000762123039452,0.0721287639572229,0.02787472365508787,0.042490985019946526,0.03354579315794809,0.04734621815712958,0.061225447872437805,0.03444710875397927,0.049658631530130226,0.0405939185169204
0.041857564067803554,0.04543471194033477,0.049894033186339476,0.02441338183502262,0.07423392808055435,0.03912150194311774,0.03981597172819379,0.034100658802805384,0.05343508067399211,0.07766433063238556,0.02806123186436632,0.05401020512165883,0.034889776285496665
0.038316573421632416,0.03735484766011321,0.04665768411172208,0.02951393574205985,0.053544334214393585,0.031208009191634578,0.043246292571540945,0.026489897237854443,0.057349541801594794,0.06148927162657092,0.03690437453632958,0.045421898401939886,0.041787262476961295
0.04507644742009764,0.04249491911439007,0.04663169859970212,0.03356540460315255,0.04988130874331903,0.029569064377221677,0.035320269333366405,0.025191046409306084,0.07167204709829614,0.06201938912605831,0.03769091251177627,0.04655219098227248,0.044084782987154514
0.04566920325369561,0.04977957517877862,0.04474770772952984,0.029797517134266482,0.03738634095691329,0.02887265515400461,0.03581816649589464,0.03485858504530809,0.04993783198556695,0.06838540328264875,0.02938808743049859,0.04396106664234781,0.044942239660381134
